signal_strength,packet_loss,temperature,bandwidth_usage,cpu_usage,latency,active_users,power_voltage,status
75,7.345382314348109,50.20807140593112,12.752635801432826,34.199511561302174,34.35377088404377,24,205.3685791140802,FAILURE
44,6.907271853937922,61.05862930378002,10.850799734826435,61.06216886999681,49.46336151388864,793,254.2281760806789,WARNING
70,4.981779932693914,94.93790995935937,29.310600912633966,11.644055810893285,169.06610121929637,33,205.96744552914146,FAILURE
80,0.3616916223110478,60.87215291525661,75.86570576968282,72.18320378074635,51.6606354105872,353,216.98834570370474,NORMAL
49,2.3220472133968117,48.14144612111782,85.91347086938401,92.88606678739511,102.22990876301247,291,248.89541067283812,NORMAL
68,9.520787725653806,83.70582108001861,25.77272400400284,72.09412326256145,145.80953640191822,837,227.2872959184303,FAILURE
46,4.287936239374273,27.17185879437274,52.1071964807053,73.99598620878672,32.72561243138852,781,195.01237840995466,WARNING
50,8.637906672540597,45.18968274084954,92.401732534954,65.28604407725865,283.5414341742792,748,224.4133695771351,FAILURE
52,6.767051281894789,69.65936214468687,44.49262877077658,87.47518277042631,165.26006429880954,867,234.2634658331015,WARNING
55,7.405516340704862,58.466927133376785,56.62060811748534,19.92530674025005,115.61999414282508,820,220.10414923230775,FAILURE
66,9.74279584275182,83.81491872292477,45.9085583881153,26.010371536924094,175.55749948888234,173,259.3589503579599,FAILURE
94,1.9557356964067185,29.01165611360278,87.50473078847402,15.904302576209277,292.7334552519438,528,180.20722969838465,FAILURE
74,5.0515543069078035,74.03982941190557,19.548663959332963,82.3051584178803,225.25041981949695,655,247.95224615359314,WARNING
83,1.3838489984704383,49.64317811551199,50.53468284571241,96.79900150052875,120.684956886986,157,259.1797338886577,NORMAL
87,7.337874318819001,53.6316047136792,88.60265822897765,54.021500119497254,78.76413251411239,693,240.43036925107617,FAILURE
76,3.0666818286145126,65.50872374615517,51.3847567150073,27.420408325151655,77.73147294227319,187,245.82741317487347,WARNING
99,0.4062557003567635,51.89741403983631,41.20468787415146,98.65014179900915,30.57073978781824,61,198.63245450906084,NORMAL
87,1.2561145493284975,78.02724392219878,66.93460154793874,81.77469839611489,175.57967492451255,915,228.0688285137678,WARNING
42,0.2755130679167639,59.71664413539006,87.73971518047476,20.952468664355578,37.34061601222298,984,200.7912643613526,NORMAL
92,4.111712618990109,37.479686189393476,32.79037214729115,74.21932804983248,169.45180519975338,292,227.66497900781803,WARNING
67,1.4911577809765686,93.33057806148479,84.71094466160766,45.233390003329504,227.2665226282036,350,217.3022071438021,FAILURE
93,8.284365852062855,21.650260837424494,47.865508643293786,24.658371533667065,86.5269937189981,841,252.08330511185292,FAILURE
69,1.1529930951746814,70.92148754469372,19.100676391096748,81.69093794320109,23.316034914335162,573,219.35657442394205,WARNING
95,7.938942150643533,87.39212386947887,92.56803457405931,16.09484618345806,110.80280496487605,338,222.62748656710644,FAILURE
100,4.41895984483475,39.53662986730419,10.47297117664144,21.28289116030324,37.549424864662484,828,227.95117926496062,WARNING
48,2.3302012006103965,76.07857852356821,67.59529478353898,10.133191637385572,20.85693213682449,198,251.9549233831529,WARNING
94,7.2349762599438625,74.91086906891078,92.69292724396912,95.39738869846951,25.235083300944716,721,228.09832006144802,FAILURE
42,3.974212383017223,88.37777884322783,85.72849380792253,29.670605702683595,179.2537221724672,287,182.9058422676478,FAILURE
72,4.278918198496497,80.65063920408062,77.71126730545329,81.96758045475688,20.88438421224224,557,236.32249544137682,FAILURE
78,1.2844040244440158,93.79305408775355,90.99558294695304,62.20731979695871,49.37803957136439,980,208.88274334700344,FAILURE
92,8.559055820003469,66.06703368195939,44.532772425032064,40.689917612851524,23.34500580546055,260,217.51444385648455,FAILURE
71,6.373253379824834,70.84229243896215,87.59941119544766,92.69831081195845,137.2040333903506,726,216.0168533848178,WARNING
85,7.408161357610448,62.693955790713304,54.4552352287658,76.00428742829871,40.38965176499175,450,232.38579569885957,FAILURE
83,8.065758552095591,69.41699399113004,46.53954785804065,67.45058728402682,205.40325923436916,437,254.35717561562288,FAILURE
64,7.019467864017207,68.36429387559329,76.22723939308082,85.30420696536109,215.7980507653179,854,204.2996191051648,FAILURE
58,6.125888305955479,20.627132364048848,11.655501989178127,95.24878810317456,136.83420291832772,207,236.22321866056993,WARNING
73,7.169562765349452,28.77728359153957,42.602698243319665,13.588687624207678,199.906744645061,689,206.70027760776856,FAILURE
54,5.91528646166331,42.08939012977963,11.91785063870747,91.99850151408052,264.59970709501096,402,227.95711432780016,FAILURE
73,0.10311152577229699,38.860648038895135,89.8770227969382,24.74345442011235,232.68568680307453,278,258.87760243536536,WARNING
41,4.828036494747998,93.79012805906227,24.276315033700687,87.65716938095943,21.334665155489894,181,180.3826359801402,FAILURE
62,7.60081921122115,75.77384108366101,58.48578716688537,46.97035397994024,282.24789407058864,23,205.54508295277637,FAILURE
79,9.689297397409458,84.34379649790229,85.3417600757981,16.92147081089105,138.5834198855279,333,203.75608540536257,FAILURE
76,9.723705512432497,65.19955233213611,46.08042816245697,10.835054856831482,83.1794395985761,961,225.99560593075995,FAILURE
60,3.738369203276722,55.234267351991654,51.495658514058135,94.0890959955541,101.9516856091353,904,215.0059514903075,NORMAL
100,9.110075189679321,72.7033323316311,42.37692964003483,52.897784375826774,156.24143638517566,919,211.84595103531476,FAILURE
42,3.8248653463148043,41.71922887664497,78.80546393556146,82.91890917601116,216.9800308674305,753,240.61268203727343,WARNING
84,7.328705817233203,65.15177251496632,61.59754800587591,29.796942434318986,205.8197190195311,114,243.26772524461896,FAILURE
54,4.218441596904599,34.20724832717272,73.16426534064016,57.67544363135703,67.74810703974214,606,222.46685937911317,WARNING
97,6.709597430655011,53.26516403264399,94.50438056431648,31.260300252871655,214.6754447181386,711,206.86068157294244,WARNING
70,3.4180338400807377,30.052180307708667,91.49772698553251,28.05633310247339,123.85361337564996,449,244.62818774372744,NORMAL
65,4.912060796391117,36.310333425534175,47.97160297250043,99.05609106749766,246.46060072784002,654,220.24790230110108,WARNING
46,9.751448615974038,28.27016660968271,77.82072951340538,97.3880841193168,49.37670992960118,130,181.2053663315942,FAILURE
48,4.100609164125361,78.97948474376038,79.88922003288344,97.63953612229403,210.67663930437627,161,225.68529235549684,WARNING
48,7.025414678998279,53.80621723226269,30.647126957672537,55.407930207250274,73.50578479601286,763,219.30553240544967,FAILURE
80,6.263759730307713,94.39480093308241,25.03101147473454,12.370505939509655,163.32759301638032,696,206.21646538543285,FAILURE
88,7.849072694718801,28.08376163072893,72.56623600466826,62.97067967094691,45.90371849619194,184,213.70062148570628,FAILURE
51,9.935677882968964,49.627527561507435,30.104308809860783,87.83196657012667,146.31133578838913,18,253.97787952231667,FAILURE
81,7.587210230704677,68.0500427110058,64.83179081587934,65.92622724650364,49.238675707403196,566,220.62128629482447,FAILURE
99,9.19123396859121,46.641978898318555,21.620413333583187,30.994753865132406,34.05775584831722,257,253.24050567090188,FAILURE
57,4.465161992636367,91.85013108231007,28.647476717871445,17.144318933988608,195.6022440222141,916,192.3580802783836,FAILURE
63,0.05457334577687489,59.38611462667934,49.21494148733517,85.36544996753932,274.93448390335413,336,181.03924550576866,FAILURE
75,2.3069229837668246,32.22987419064074,72.15435305130416,26.64202566067176,100.70896957610641,73,207.6725106000679,NORMAL
100,2.238413358702412,58.42263754971601,67.13372539354927,89.51106066012743,93.88826740071077,578,184.73055195807777,FAILURE
89,0.3226530729318944,46.31722410356838,30.55185016819094,86.2978649460315,5.9175711150062345,344,209.71558151913737,NORMAL
93,5.966948064189946,51.52091385419412,52.828236691058464,64.29100325730559,32.48989349077696,191,207.44142116840422,WARNING
52,1.5869698511485975,69.64594134969037,58.21296262614614,38.929854384819585,222.98106213562852,430,206.8337468896495,WARNING
79,0.36244892782537175,82.56253690434707,28.63176818004155,77.99978141557925,286.5221539823178,775,240.33058203434325,FAILURE
85,5.070145832643009,55.955610330548346,60.887117951299686,83.62662409782571,231.13973920198038,59,228.50984026911684,WARNING
58,8.828788428338495,41.48328738613682,94.72580219711061,87.9737011345149,142.91712307946028,178,239.45054442673765,FAILURE
45,3.5029253608914255,55.82768479097137,18.189004239831235,60.5362180181813,124.57883676740254,795,207.26334818190458,NORMAL
100,1.6353655554331292,20.561707003106378,30.511000843041337,34.595312984534544,120.85935747267575,41,241.32198019075858,NORMAL
88,9.577788721977193,39.47321945829973,52.22032962957327,71.5291800720863,278.01256862074484,208,205.41778759306516,FAILURE
86,2.917741923369004,85.02270943425667,48.89125188798128,99.54751805704984,17.25281364036706,522,221.8024854722412,FAILURE
78,4.033882231364646,61.93284259406087,50.51683052535708,83.39581006578257,274.12474271023274,532,253.5921195937873,FAILURE
78,0.7316276029035484,70.51987447314573,37.71389146493853,27.973371807635917,125.6412089514975,537,215.38619163851246,WARNING
43,1.3762165274338134,33.398379805466604,98.15644713890177,20.645112203761343,155.31928127796127,735,191.4913221129253,NORMAL
83,1.719252867709925,57.72243175505489,71.06079809164457,89.66490736474859,269.47035482340647,312,259.79031917891325,FAILURE
76,5.674544080651655,41.642343665481604,65.26724654858182,80.49340555622948,140.29520943553558,310,247.59808263633022,WARNING
60,8.443050109179948,49.8930033626058,77.09780547555127,23.844405303562198,84.51076417250486,768,207.68914195593402,FAILURE
41,3.362106193991364,53.729756315160756,98.43011475295813,42.27174253847646,85.0409366501035,954,213.8969871524124,NORMAL
70,7.039197678892048,55.129544481462496,68.55426545487666,63.982527102577414,168.77214187349895,180,206.67935401659713,FAILURE
43,5.672034131385692,43.991979339444526,38.53864355536333,88.7028028972329,157.57531878321743,840,229.8634711131651,WARNING
99,1.70900659525146,28.049105492680063,22.218508193183332,65.75932625667213,254.6550039341481,444,242.55770511939662,FAILURE
77,4.703932353040811,71.98099473910003,78.96344490187676,41.145587285042076,215.18492714250496,719,192.6011461414008,WARNING
94,9.056808939782911,80.56279972667147,60.123554275721,47.41370523826717,35.37824256842641,784,244.3543368502207,FAILURE
68,7.29274680337592,53.61585591172138,17.47093710260451,80.23938296917483,164.09186682467052,393,243.12518287809166,FAILURE
74,5.89745367270086,43.59875681963605,78.05439673310194,50.4911145852721,84.64779104056116,445,192.96473270609098,WARNING
46,2.6850819248880264,64.40175061481271,54.65933002503373,75.4488477776934,7.084751350148617,252,237.43738351831868,NORMAL
57,5.522028527176975,48.60237696469353,76.71416438721027,31.779339788788867,192.65907064338356,632,201.6223760627076,WARNING
61,8.114315472185625,31.103832553628024,58.660641611130146,60.39341132029202,29.115396983632717,97,237.4518370927978,FAILURE
90,7.545856924662444,31.233925224808367,74.65293236090714,47.27448297832099,228.1911002715267,157,238.4766000196476,FAILURE
95,6.992918919281549,51.40824120519144,41.77313874403284,89.39298905509534,214.52863111329216,882,223.63658770652967,WARNING
54,1.6084507566933925,90.17488433348558,53.552022158959524,78.57173196718418,296.44512766746095,761,209.2052529381108,FAILURE
83,2.0210333506915177,85.00855330888619,19.050970372867248,39.501906837550564,196.60665727837545,148,248.65869777721645,FAILURE
78,1.8210321723517908,39.04470016955936,27.658375057531934,61.60659200214185,13.660779936530759,614,223.3303087705675,NORMAL
71,3.892168049288034,80.23296957488301,94.47157428720716,28.148102986276264,97.15042221537966,794,238.50289301027993,FAILURE
42,1.1412858396485737,85.91944749410125,14.793305669926195,18.24583210210192,66.842180210512,155,254.4954300894952,FAILURE
85,4.703505457492011,30.966956635872798,24.804116489769292,22.68102745199313,251.8310775485176,857,224.1909645193895,FAILURE
97,1.9653962850160922,33.01547018549664,31.33054771916765,59.80007572397576,203.583318539453,846,231.3453866410356,WARNING
72,0.910545117660192,86.22825042007534,15.912079994017562,31.944244445223976,48.15046726627569,744,202.94287517477972,FAILURE
88,7.012239922625529,80.00111585246367,41.10056169041725,42.58051424400252,208.99548548578701,512,256.55892384402193,FAILURE
40,3.660592721181446,81.94601057887127,47.33836022274133,60.72116247045662,169.096193550694,31,227.6340640412526,FAILURE
55,5.6097028393952915,73.97332057557946,85.52767578686465,31.386456727915036,35.6716120885208,848,183.5841341005272,FAILURE
69,8.352264656359559,30.39276150241067,21.396845093215045,58.57734472997779,96.9449723381016,143,215.05371238646,FAILURE
41,4.708818122763726,89.7628152141819,48.90404557816587,97.72221714079089,21.181138278054355,519,181.94212292194115,FAILURE
84,8.965156309162825,92.33635143734011,23.742904271943566,55.57380626547707,274.54688842702393,607,200.77428998851707,FAILURE
82,2.351390652055112,57.290038487249454,10.518916216740843,60.283148263149656,102.68440050654998,719,241.21824582915582,NORMAL
94,8.556264737459735,48.43553973081063,79.99052500148473,88.58770458382736,87.92509503268187,263,229.64302496731813,FAILURE
69,5.338726677232777,43.91048371661729,20.93509883128791,33.83487667448924,80.43367678299207,596,222.4060902454922,WARNING
81,0.3799614338772739,77.80702125542763,30.224221036387192,14.803600918078837,90.3844815837594,602,190.95974907474607,WARNING
84,4.648591549207477,83.343017916496,55.10718041272829,95.38412376010454,30.355374547919702,235,183.18986913732036,FAILURE
45,3.197915178063808,26.39686465449587,93.52939742382478,53.19897019563191,161.82364281791806,351,209.96519258513575,NORMAL
47,1.05170272039536,39.83707694462737,16.172404145513912,44.66433750761273,149.06301019232967,411,201.5013459827272,NORMAL
66,5.865193209139624,66.40234274554707,82.92828750749594,43.790597644283096,211.6420723135537,718,259.9761073731586,WARNING
92,1.7650938806365113,30.75278026824406,97.9341547711497,93.36811108543043,285.4256383013515,752,243.66921277305684,FAILURE
56,8.39662123798271,56.66289659122769,55.41560080680144,45.02972336593753,11.205506392466544,517,252.06890115512874,FAILURE
99,6.714089660568843,29.590356781652034,96.34629404154975,50.352912951449646,46.63723248089798,323,219.61812083521536,WARNING
49,3.393284562007437,59.01397699861779,11.586433021965894,30.78428102163963,184.91257021801928,297,181.12211001880968,FAILURE
87,4.160728512665113,66.99687786631594,27.219020993335015,28.73265438414123,259.7008337422841,139,237.13976701647243,FAILURE
49,5.646715386985947,28.35320900141405,97.09507916851001,65.15795437433472,206.18000875331188,246,220.22227554837858,WARNING
59,4.29485670732742,59.59419197251366,53.534014414697644,51.46780645821926,27.55778994589481,690,222.62417209055857,WARNING
50,5.49364648817423,26.819360057289966,43.98761312817943,69.48932146815602,279.1680757801636,784,188.76606276434643,FAILURE
87,1.673449026883106,48.110069246436,39.114301928353854,33.18264314738613,19.442370320333502,731,223.74156728904552,NORMAL
62,8.887751410403483,69.28180897638148,53.09204019518444,84.03897891730215,169.06641166277157,157,225.33800624769924,FAILURE
75,6.678274236839478,60.10056888365697,82.55060703374104,44.843212350182654,67.99288597811439,758,255.72959309927367,WARNING
43,9.054965279797733,63.71268967586762,94.1865556005248,52.55457480881271,276.87442533919307,906,258.31262988472116,FAILURE
95,7.015237947647792,37.98781682453253,76.60516526430129,52.317258617671065,46.56175923857028,833,220.9546072625396,FAILURE
59,8.070802683413651,24.523338962716167,61.92389865346069,94.62728348151565,18.358935391078912,162,205.68506835165647,FAILURE
60,8.568114339815176,46.52900975191086,17.409670226102353,32.88283280201549,136.94308053694445,30,225.7420430206737,FAILURE
58,0.6714116430350681,50.138551954336364,62.68277192528345,76.35861027517373,277.1225991530311,191,251.62469577201387,FAILURE
58,8.922969616793585,61.46975702536125,49.76387964169485,84.19797695993026,165.40155496695772,507,256.50118219983085,FAILURE
91,4.968578766711427,78.64771294997323,19.35391146685794,82.90954583723308,97.85838247887897,507,238.82543563360355,WARNING
77,3.749235495198766,20.262410931027965,76.25153047647305,13.346101370535324,289.97147099910586,512,192.19189384806236,FAILURE
79,3.504567508037967,48.88088510116381,74.65322768406324,33.84658304170924,238.3202485344954,734,215.48848042295785,WARNING
55,2.7838254991009945,61.72073405986736,75.06361022484566,40.11059551504743,7.594264185623798,913,249.4969234012716,NORMAL
45,1.2724894164632439,33.43951364858448,43.99946653311687,14.739843828125036,258.58457957348844,285,201.0499561540659,FAILURE
43,2.661787239067804,82.86768911368662,44.99137970581378,90.25825963329822,53.09182891824313,796,210.55928621786808,FAILURE
43,9.07711471339798,24.878836644889375,91.793602676861,88.3688229057812,214.74514303151665,79,205.6553806530095,FAILURE
66,0.374512152912857,20.074413361144547,27.537211213232165,40.89687269426542,1.7236276560056396,559,228.97789064981342,NORMAL
54,7.851408548016051,33.707328510690814,46.71910156320428,28.711438003191283,98.56730534105789,206,204.810460286003,FAILURE
40,4.90496411598781,31.23874810534408,95.40128938347306,94.68589432878152,2.544220245291772,157,241.28352394799543,WARNING
59,3.934228091193217,41.06373988495962,62.60614226986955,35.059291488750105,52.5638940851931,801,249.5464839501968,NORMAL
64,0.8189877138652835,72.58518778084876,94.4977157724513,62.46795667631225,248.7668502640683,899,243.1556088700268,WARNING
63,4.434907089728477,68.64491336102573,50.046765233371346,97.78351235006622,276.7056103372898,539,234.51984351952487,FAILURE
42,8.474292211016358,77.764482192722,86.48105326935787,55.4011008419665,275.20026917875225,205,220.88695636905953,FAILURE
67,3.650486367092911,58.67168373864614,52.23794843112499,81.4177054363447,19.83169352291102,765,213.7039331805482,NORMAL
59,5.227128976062025,51.089320148637185,36.27115353246242,39.3250402803987,80.3227483045061,206,184.52816853890332,FAILURE
99,8.801625908987411,29.224216119379044,24.73951207430146,33.868674115319614,262.52856591337166,305,190.19134048049565,FAILURE
91,3.0414495697490973,45.24151709248514,96.85066933754003,58.919907228592486,174.54331057879287,318,256.68493255829884,NORMAL
93,8.696829814477539,47.06360741901539,20.31591964835056,10.041086184497308,70.21411309710761,141,229.94944600854149,FAILURE
66,7.933226402656654,88.01444792850775,47.49453398870716,80.62046096268458,62.15923508687377,972,221.48915882992517,FAILURE
50,2.182949180515034,84.43518434203008,39.78435927416905,23.560270616438284,237.41642897513287,146,198.44679150536774,FAILURE
89,4.864613281999529,41.44613552191795,54.18416988475924,38.61173302641102,21.54569807214163,546,247.42119345005466,WARNING
40,6.028505335593284,28.40122281109145,85.5774499999785,17.197202746902423,287.09865877052465,424,254.6118780297807,FAILURE
62,6.771932578978742,39.71755004962492,12.774150885404568,26.776565991569683,213.86808178233485,716,237.3027497237672,WARNING
87,7.168711514442869,34.05237230543156,99.25215344080289,39.42449870426705,38.109263535116405,193,239.8671423296221,FAILURE
83,3.107071353396199,25.877782038016793,82.98183257219118,35.49323348340366,148.37148868949944,893,212.93286936623244,NORMAL
94,2.2136930658972673,83.63212727762524,53.064419694022185,81.83075593551796,163.36312906087886,413,207.70081416462347,FAILURE
72,6.498021564624363,90.49269088420131,66.54839895451596,74.34707963131127,268.8981238965118,423,249.06706260255402,FAILURE
79,7.505056888987033,91.26578183302047,93.47863475111534,90.66622408598171,124.34345290909273,201,250.04706532588017,FAILURE
64,3.1993396514065156,87.97662239771347,29.442371295273517,85.00533140815104,47.72195512901867,978,232.5324200678278,FAILURE
62,2.154142167373072,40.79844232718975,64.1353927694153,51.834852796475346,296.32887757341854,941,200.98019756900146,FAILURE
93,0.8300615916489607,62.98681625750183,41.03701389675376,65.77800910265691,232.18605054384233,189,186.64185682536137,FAILURE
93,4.699819722135237,35.67741530329284,83.46611328589913,47.80789361364606,114.64450255727706,588,202.43969109586544,WARNING
94,1.167328113379349,62.34762867135869,24.36451335618443,42.19695204044818,205.32003381917423,957,231.49076485802317,WARNING
78,6.358123919511697,27.306706866308048,69.89024617934255,94.38097850096187,231.84920117603454,206,193.71502365519024,WARNING
75,3.3280902987039895,67.22420985617273,10.60186704763655,10.666659830409587,52.12649524890506,142,236.12529982293432,WARNING
72,6.550166041796155,47.17812923693062,15.756261092338349,12.308598958877049,274.486922166674,934,217.95588265560406,FAILURE
82,6.717544903251725,72.0489749734621,83.30375314272004,73.2705559239825,145.67565175905304,823,237.45948415164023,WARNING
51,9.033362129562878,31.21653099759913,81.30118976093719,45.734881347629134,293.74557931935584,789,246.2212264455522,FAILURE
65,6.08233899870492,30.238406627101032,61.37204553905778,52.04847889080302,14.1439443292718,989,217.56085346299128,WARNING
51,2.688559373342858,54.43514657559721,10.225502172065825,97.87402882686698,284.9219080760294,690,200.22835834705143,FAILURE
99,5.732894745290178,55.45400864254439,91.6736984190406,84.8900172423341,142.84176912831407,20,234.09276923758895,WARNING
83,1.6567572286860033,82.05147430294132,70.8415259341673,84.50273477165314,37.41493935253236,721,239.69560999614995,FAILURE
63,6.015354754525887,64.8767435182091,48.21082283420356,81.1672334226494,152.65935683948882,82,188.31987103207086,FAILURE
72,1.1870072154712008,43.92843506047655,30.80501198208459,82.37462798090401,209.65128779954304,920,222.6428956118249,WARNING
51,5.4983286892550804,67.42332960506235,33.068402653646885,52.52589828375777,43.964599502514176,528,195.65099127783282,WARNING
95,3.609893704756164,47.92827606875288,94.79943060182798,24.08894569552571,9.235578296481322,546,228.53890569484193,NORMAL
83,2.5000149193571195,40.8159845090878,70.11193289204239,91.70000082480209,253.48985399973193,673,217.75427527337325,FAILURE
54,8.098016659899189,62.167587344963536,75.8659879307261,37.71753756837491,106.27253063041998,287,191.95886288946747,FAILURE
67,8.69389557420881,30.011273477602334,63.05148455649569,25.77817281544587,96.11671169397624,359,190.1697997781324,FAILURE
43,8.508105076880073,61.5884208351417,38.67158045404919,55.329023905513814,148.67554594172086,576,239.2216099468672,FAILURE
99,6.019188425852754,23.043127107478668,35.45601277438564,96.00661114861447,203.86911138703587,105,185.83755406325758,FAILURE
95,5.033715493339671,78.2900130622595,83.68083972375628,60.665707499141575,170.47704376689333,15,190.13196007735667,WARNING
83,5.618993953376032,65.41117476972076,14.545651797031677,76.52433770275472,135.1855834261602,23,233.08338416093176,WARNING
92,4.329644333298319,57.38962330111159,11.83426427114722,90.59817132495488,111.9887536871059,538,252.32182742976437,WARNING
94,0.4526269933928684,79.13235832020871,87.0770312537952,47.366665013653986,136.33503453647137,269,230.37423158872917,WARNING
51,8.929525646615591,72.6145391663795,41.46781237011751,41.199687742586626,7.663116614009295,761,223.5064753766748,FAILURE
46,9.251682661799904,24.1434285709398,90.05123683345278,36.9385768171042,64.38201790911026,292,234.89385465177435,FAILURE
42,2.055919580177158,69.76264209999867,48.92720625387551,96.14197082636973,183.76216578763768,956,256.9142867634688,WARNING
72,6.1098150433932155,29.779437496100407,98.73248394643888,88.68288306829771,13.032008567988049,844,236.07935945514657,WARNING
51,8.483685762859967,55.35772486560264,58.16009618696538,90.87698788323083,113.0589078707196,100,246.72996368541297,FAILURE
96,7.77880891823375,93.34950606422304,82.62539477579709,74.47700292835789,109.67510750239116,777,208.18123306894176,FAILURE
100,8.995866943433688,40.0046310523441,99.10600818881287,31.462259461681423,68.02408740865671,784,229.81911659639866,FAILURE
89,1.3329529148866237,64.22184982155079,79.29215854899064,53.25319206894498,7.5085451230881946,585,197.14086807899915,NORMAL
93,5.371746327060366,23.629002561989587,41.80324762492157,91.27463664937741,108.54580780915009,533,248.11902150821697,WARNING
94,0.15329078078987424,37.896718155277966,64.72275787640947,28.940167163668768,181.8507668352742,976,227.9486417119265,WARNING
79,8.693025161497006,24.35393412917898,53.93216822552543,44.208621513008104,244.11078300317672,377,194.9395581809068,FAILURE
78,3.30758507354176,80.13326566954751,56.126850785394964,46.53726225319528,203.8141177657778,967,190.37722723869996,FAILURE
71,0.53603843699912,78.7439270352867,94.8527640017778,23.482273100009003,188.36535804701285,536,225.25012901995865,WARNING
80,9.706354665647543,69.47496457039546,18.56733624462861,15.179457533786703,33.61553579953763,613,223.54897985612317,FAILURE
77,3.4206132839934975,40.14232085832627,60.79213777647819,93.15952594973481,203.07701011659225,480,182.84024962815744,FAILURE
75,6.33728835165705,80.52801030546172,82.42147795775546,55.44007885046733,66.63606295749499,390,189.03864228294054,FAILURE
84,9.92331983324515,26.89841886900058,59.32044042799595,64.5000565224901,122.77153612511228,843,237.6151656970767,FAILURE
99,3.1273922445259927,82.19436588797757,66.28787338082066,18.40236465131838,7.646942466165058,404,249.87753135697415,FAILURE
96,6.030233393543782,91.60888723995186,92.70972871004028,40.42162741892696,90.42096129332356,152,204.6723874946148,FAILURE
40,3.442293242965362,45.36229643282408,71.45110621224521,23.813455021593427,254.10038307554257,332,247.92047839254616,FAILURE
40,1.8569084559591642,45.733832524309356,40.264862048224515,23.757514048162253,144.50144107753744,878,246.46296385640932,NORMAL
78,7.879846298821692,83.59665887727189,65.27362446376509,43.78892785865894,230.82947498224274,679,195.69987189848416,FAILURE
41,9.967727258959071,50.76878328211567,91.1767486950016,77.94519017305845,165.23353818529262,582,244.50039351888105,FAILURE
47,1.7835996918942032,84.99683680982365,75.54703370760126,40.812560354743184,30.356359106096182,86,243.96210405451362,FAILURE
100,8.086351346289394,71.79529841341382,87.59323747137114,25.695308300584607,241.09490386079665,751,254.20418847017737,FAILURE
44,2.520542956619447,56.74125789255213,76.33340476894271,14.691845139893335,268.1381799585068,317,209.2121569309124,FAILURE
94,5.43369595797142,32.415399274194804,12.347914407407421,88.69563960228645,179.75003383221141,300,223.22869059797154,WARNING
95,4.775036257035494,78.84122608086155,82.35025375839426,68.80452063123867,27.055102084298305,483,199.08133008713799,WARNING
99,0.6820732784243433,25.875763027592154,71.04834171721231,13.08502093441243,208.906112470146,691,207.00732219864676,WARNING
77,0.25331803953415055,65.58180520600116,40.08962252678096,64.76519190760686,192.52697717968002,286,217.31335932394143,WARNING
58,1.1045673070678985,29.214113023587117,90.9989711048882,77.0853340214728,231.9180618394596,228,184.99399933394383,FAILURE
69,9.438078165757787,35.97749344558328,92.69131411305003,62.48051128585167,38.787359356196184,909,247.50732982912473,FAILURE
51,8.535311707206398,79.63281506751102,51.42824043902588,53.64596403349766,57.79860398933026,731,251.06433939889635,FAILURE
75,6.013189690615166,23.43609114814411,39.10866546680296,39.49740762177407,111.98203678124192,990,190.23084589594913,WARNING
85,8.394681700947418,62.614763168351416,79.98973967993963,69.56694056909693,78.3138977297852,352,193.70764313535778,FAILURE
47,3.263086028109017,42.51586544841321,51.870474738104235,58.77837943521547,54.44224131283072,546,255.74308109341507,NORMAL
60,0.4095286766384554,40.24547672462481,75.42123531414936,17.39574806322515,28.752154731320033,549,209.97046338426733,NORMAL
65,0.10462409478820156,90.04351170178641,47.293335467904406,75.8134854560687,267.796691111245,356,201.06069343655383,FAILURE
78,5.603080344935908,21.65995991413096,13.135989145984905,40.78257899268348,180.75286438918346,957,203.4551677434829,WARNING
97,6.8518147484427345,51.78003526626983,69.08047193908257,48.490563508340834,4.730644762297959,365,210.61371867277418,WARNING
98,3.823316844977179,33.490886933558045,63.58727940471663,86.48162980982923,123.09922524563606,516,218.95214823755987,NORMAL
93,0.3186945923920559,27.43384187885106,53.719848802455054,38.558861603450765,263.0921811602035,678,197.8980253308532,FAILURE
67,0.43052177466213704,78.89794930733473,72.80982365661936,62.960257335917106,235.02205203710335,942,240.43945441108946,WARNING
100,2.475807212946509,53.997649034909806,43.10258294059825,18.729774654068443,65.39591766053859,528,181.5085922208223,FAILURE
98,3.3082556122705506,60.24114176964156,15.886289456369266,71.42106411190807,206.2006404179996,336,250.57493948094623,WARNING
96,0.5013699857524367,86.06669269253258,76.45816382794987,28.813124656145803,206.80177160442295,482,183.32668504442952,FAILURE
62,7.000243245732999,44.86793218819951,81.55473466683065,96.9927419662152,233.75181275316206,259,229.10839711969743,FAILURE
46,8.257503261586953,35.65259605776373,88.2038046828534,73.45961729080997,118.14252939728875,12,183.8570708054653,FAILURE
82,6.887504785939474,94.31669643513145,95.28033361429539,91.46775851100342,252.13803897482435,716,248.52112851022792,FAILURE
88,5.764969273581343,90.06351391646274,60.88247559928184,85.47455651868361,207.97789378799612,963,213.314399250195,FAILURE
66,0.24033332646396954,23.28956866207505,45.752646105412595,28.31146152684308,289.5433949550431,993,253.93962792312948,FAILURE
43,9.077457807141508,72.88185298019175,39.481278657550654,48.67537352704542,271.9619348477691,443,223.7672527861823,FAILURE
51,7.513909636489947,72.10887786867735,93.30355349654334,70.25241760599549,181.22839363860768,22,231.70571172108131,FAILURE
